,unique_id,ds,cutoff,NHITS,Real_value
5662,ETH,2023-12-16,2023-12-09,0.006684768,0.00427736248703162
5669,ETH,2023-12-17,2023-12-10,0.0060135494,0.006062372540267037
5676,ETH,2023-12-18,2023-12-11,0.009761302,0.008343595811833967
5683,ETH,2023-12-19,2023-12-12,0.007063423,0.008906042575668772
5690,ETH,2023-12-20,2023-12-13,0.008284401,0.009139198255924746
5697,ETH,2023-12-21,2023-12-14,0.008537908,0.007818575880483737
5704,ETH,2023-12-22,2023-12-15,0.007548716,0.009221108546260834
5711,ETH,2023-12-23,2023-12-16,0.0071163517,0.005418993025031507
5718,ETH,2023-12-24,2023-12-17,0.008119914,0.005900930509985015
5725,ETH,2023-12-25,2023-12-18,0.008753805,0.005066176284187304
5732,ETH,2023-12-26,2023-12-19,0.009188641,0.00733847861165642
5739,ETH,2023-12-27,2023-12-20,0.009737413,0.007578319605216395
5746,ETH,2023-12-28,2023-12-21,0.008828446,0.010338427847351651
5753,ETH,2023-12-29,2023-12-22,0.009190114,0.010045214742732097
5760,ETH,2023-12-30,2023-12-23,0.0064637475,0.005149288646348017
5767,ETH,2023-12-31,2023-12-24,0.006963914,0.005204967186670814
5774,ETH,2024-01-01,2023-12-25,0.006049055,0.005065010503096002
5781,ETH,2024-01-02,2023-12-26,0.007541612,0.008792251902202534
5788,ETH,2024-01-03,2023-12-27,0.007834763,0.01952453022225854
5795,ETH,2024-01-04,2023-12-28,0.009284699,0.00738840835966775
5802,ETH,2024-01-05,2023-12-29,0.009290868,0.008349726684061164
5809,ETH,2024-01-06,2023-12-30,0.0065494063,0.004209074486600082
5816,ETH,2024-01-07,2023-12-31,0.007206199,0.005666539673651362
5823,ETH,2024-01-08,2024-01-01,0.007315049,0.009549101657365281
5830,ETH,2024-01-09,2024-01-02,0.008100807,0.013813226499311805
5837,ETH,2024-01-10,2024-01-03,0.011603271,0.017553528767327083
5844,ETH,2024-01-11,2024-01-04,0.007709571,0.013138115365392646
5851,ETH,2024-01-12,2024-01-05,0.009199307,0.014053200940526221
5858,ETH,2024-01-13,2024-01-06,0.0057122065,0.005918777107082956
5865,ETH,2024-01-14,2024-01-07,0.0081356345,0.006666727153832427
5872,ETH,2024-01-15,2024-01-08,0.0090963505,0.0059217663236741
5879,ETH,2024-01-16,2024-01-09,0.011725018,0.007069944652337719
5886,ETH,2024-01-17,2024-01-10,0.014462367,0.0052444797472716315
5893,ETH,2024-01-18,2024-01-11,0.013413875,0.007311332311523921
5900,ETH,2024-01-19,2024-01-12,0.014336392,0.008013886985904418
5907,ETH,2024-01-20,2024-01-13,0.010879115,0.0035138265742953147
5914,ETH,2024-01-21,2024-01-14,0.011816505,0.002885904702910645
5921,ETH,2024-01-22,2024-01-15,0.008289887,0.009437230903236905
5928,ETH,2024-01-23,2024-01-16,0.008026654,0.01215910134907143
5935,ETH,2024-01-24,2024-01-17,0.008969784,0.007086544472946213
5942,ETH,2024-01-25,2024-01-18,0.009942776,0.006795798910680114
5949,ETH,2024-01-26,2024-01-19,0.010930027,0.0065681547229931685
5956,ETH,2024-01-27,2024-01-20,0.0079143355,0.0035739575428840493
5963,ETH,2024-01-28,2024-01-21,0.007749153,0.005451227975051943
5970,ETH,2024-01-29,2024-01-22,0.008964802,0.006207465077722258
5977,ETH,2024-01-30,2024-01-23,0.00947977,0.006922202970663998
5984,ETH,2024-01-31,2024-01-24,0.0075824973,0.008026531781251789
5991,ETH,2024-02-01,2024-01-25,0.008285493,0.006830027124792187
5998,ETH,2024-02-02,2024-01-26,0.0072292695,0.005139822235368076
6005,ETH,2024-02-03,2024-01-27,0.005798568,0.0033120481432032446
6012,ETH,2024-02-04,2024-01-28,0.0068765865,0.005261898404238613
6019,ETH,2024-02-05,2024-01-29,0.0066753533,0.004942982509563263
6026,ETH,2024-02-06,2024-01-30,0.00817003,0.005373491221084031
6033,ETH,2024-02-07,2024-01-31,0.008128669,0.00563637050653165
6040,ETH,2024-02-08,2024-02-01,0.007741161,0.0053374427610652095
6047,ETH,2024-02-09,2024-02-02,0.0073519554,0.007383693517333996
6054,ETH,2024-02-10,2024-02-03,0.0060586957,0.004149372061461933
6061,ETH,2024-02-11,2024-02-04,0.005641719,0.0044935405690272505
6068,ETH,2024-02-12,2024-02-05,0.005468091,0.00899396689171058
6075,ETH,2024-02-13,2024-02-06,0.005217682,0.008952807119065143
6082,ETH,2024-02-14,2024-02-07,0.006364759,0.00800801713113339
6089,ETH,2024-02-15,2024-02-08,0.0062474133,0.00994948651472046
6096,ETH,2024-02-16,2024-02-09,0.0069355816,0.008068152890820872
6103,ETH,2024-02-17,2024-02-10,0.0055234795,0.005520210992279744
6110,ETH,2024-02-18,2024-02-11,0.0058423975,0.006269376586804315
6117,ETH,2024-02-19,2024-02-12,0.007712787,0.007495846121030551
6124,ETH,2024-02-20,2024-02-13,0.0072880965,0.011284903968359704
6131,ETH,2024-02-21,2024-02-14,0.0073149903,0.009609991738519903
6138,ETH,2024-02-22,2024-02-15,0.007731024,0.009614738814005855
6145,ETH,2024-02-23,2024-02-16,0.006685603,0.007291466198779204
6152,ETH,2024-02-24,2024-02-17,0.0060720094,0.00513869986773217
6159,ETH,2024-02-25,2024-02-18,0.006392228,0.006328535607844189
6166,ETH,2024-02-26,2024-02-19,0.0069187284,0.00880169833073399
6173,ETH,2024-02-27,2024-02-20,0.009173715,0.008446174470613127
6180,ETH,2024-02-28,2024-02-21,0.009185236,0.019382905182076384
6187,ETH,2024-02-29,2024-02-22,0.009649984,0.013348568257405158
