,unique_id,ds,cutoff,NBEATSx,Real_value,NHITS
214,ETH,2022-11-29,2022-11-08,0.011819388,0.0077165564071805,0.010205936
215,ETH,2022-11-30,2022-11-09,0.015451193,0.0133513446737355,0.010868322
216,ETH,2022-12-01,2022-11-10,0.017724097,0.0062213675369287,0.014561575
217,ETH,2022-12-02,2022-11-11,0.014001351,0.006238890499205,0.012992163
218,ETH,2022-12-03,2022-11-12,0.0208493,0.0060893543622378,0.01506621
219,ETH,2022-12-04,2022-11-13,0.018256979,0.0056685373415104,0.013495927
220,ETH,2022-12-05,2022-11-14,0.011341995,0.0069888303244526,0.011998196
221,ETH,2022-12-06,2022-11-15,0.019576136,0.0060835763465328,0.010522313
222,ETH,2022-12-07,2022-11-16,0.0179638,0.0070666808936069,0.011944761
223,ETH,2022-12-08,2022-11-17,0.01959879,0.0078747108357199,0.014818592
224,ETH,2022-12-09,2022-11-18,0.022993336,0.0068894482050317,0.019290444
225,ETH,2022-12-10,2022-11-19,0.021775385,0.0036053985327086,0.020876698
226,ETH,2022-12-11,2022-11-20,0.022422034,0.0036604978378744,0.019129751
227,ETH,2022-12-12,2022-11-21,0.020070553,0.0055131634466621,0.019714005
228,ETH,2022-12-13,2022-11-22,0.018621745,0.0111452566808654,0.01711044
229,ETH,2022-12-14,2022-11-23,0.018176686,0.0081270435563309,0.015842281
230,ETH,2022-12-15,2022-11-24,0.016339371,0.0059646315434603,0.0169837
231,ETH,2022-12-16,2022-11-25,0.015779234,0.0117455328526873,0.0142453825
232,ETH,2022-12-17,2022-11-26,0.013741966,0.0053025443610218,0.016513512
233,ETH,2022-12-18,2022-11-27,0.012336347,0.005254461487558,0.014494082
234,ETH,2022-12-19,2022-11-28,0.011135165,0.0066681867069276,0.013500514
235,ETH,2022-12-20,2022-11-29,0.00959215,0.0076334117779356,0.011400924
236,ETH,2022-12-21,2022-11-30,0.011079134,0.0045816935028836,0.011793494
237,ETH,2022-12-22,2022-12-01,0.009510916,0.008034495032288,0.009189741
238,ETH,2022-12-23,2022-12-02,0.010012799,0.0043990816961528,0.010659738
239,ETH,2022-12-24,2022-12-03,0.007297568,0.0020040882018072,0.009764194
240,ETH,2022-12-25,2022-12-04,0.008905144,0.0056123140543953,0.0103229545
241,ETH,2022-12-26,2022-12-05,0.011234376,0.0031964932192714,0.007888628
242,ETH,2022-12-27,2022-12-06,0.008735797,0.0039482367458704,0.009066649
243,ETH,2022-12-28,2022-12-07,0.0087171085,0.0062894328182229,0.008372807
